"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"EMACBUS","198812","5.685","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","198813","67.125","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","198901","5.783","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","198902","5.223","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","198903","5.783","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","198904","5.597","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","198905","5.783","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","198906","5.597","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","198907","5.783","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","198908","5.783","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","198909","5.597","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","198910","5.783","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","198911","5.597","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","198912","5.783","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","198913","68.091","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199001","5.132","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199002","4.635","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199003","5.132","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199004","4.966","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199005","5.132","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199006","4.966","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199007","5.132","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199008","5.132","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199009","4.966","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199010","5.132","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199011","4.966","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199012","5.132","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199013","60.421","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199101","5.953","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199102","5.377","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199103","5.953","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199104","5.761","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199105","5.953","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199106","5.761","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199107","5.953","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199108","5.953","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199109","5.761","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199110","5.953","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199111","5.761","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199112","5.953","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199113","70.095","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199201","6.754","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199202","6.319","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199203","6.754","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199204","6.537","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199205","6.754","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199206","6.537","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199207","6.754","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199208","6.754","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199209","6.537","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199210","6.754","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199211","6.537","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199212","6.754","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199213","79.746","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199301","7.396","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199302","7.368","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199303","8.445","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199304","7.119","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199305","7.03","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199306","7.286","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199307","7.509","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199308","5.902","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199309","7.854","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199310","8.175","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199311","9.921","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199312","9.655","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199313","93.66","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199401","10.16","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199402","7.98","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199403","9.073","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199404","8.062","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199405","8.254","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199406","7.341","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199407","7.816","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199408","8.691","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199409","6.918","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199410","10.447","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199411","9.538","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199412","10.559","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199413","104.84","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199501","9.237","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199502","8.42","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199503","10.344","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199504","9.554","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199505","8.003","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199506","10.163","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199507","7.579","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199508","6.267","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199509","8.461","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199510","11.239","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199511","13.139","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199512","10.084","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199513","112.49","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199601","10.006","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199602","8.762","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199603","8.595","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199604","6.805","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199605","5.906","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199606","4.297","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199607","4.127","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199608","5.151","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199609","4.779","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199610","6.894","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199611","7.847","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199612","7.491","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199613","80.661","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199701","7.51","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199702","7.936","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199703","8.69","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199704","7.84","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199705","8.117","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199706","6.804","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199707","9.276","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199708","7.049","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199709","7.912","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199710","11.012","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199711","8.618","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199712","11.203","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199713","101.966","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199801","10.568","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199802","8.535","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199803","9.772","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199804","8.481","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199805","7.562","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199806","8.163","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199807","8.566","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
"EMACBUS","199808","9.133","1","Fuel Ethanol, Excluding Denaturant, Consumed by the Transportation Sector","Trillion Btu"
